,car_name,car_prices_in_rupee,kms_driven,fuel_type,transmission,ownership,manufacture,engine,Seats
4414,Tata Indica Aqua 1.3 Quadrajet,150000,120000.0,Diesel,Manual,1,2011,1248,5
4415,Maruti Eeco CNG HTR 5-STR,351000,90000.0,Cng,Manual,4,2016,998,5
4416,Toyota Fortuner 4x2 AT,1500000,40000.0,Diesel,Automatic,2,2014,1198,5
4417,Tata Tiago 1.2 Revotron XZ,425000,110000.0,Petrol,Manual,1,2018,796,5
4418,Ford Endeavour 3.0 4x4 Thunder Plus,580000,210000.0,Diesel,Manual,1,2008,1197,5
4419,Hyundai Grand i10 1.2 Kappa Magna CNG BSIV,575000,80000.0,Cng,Manual,2,2019,1497,5
4420,Maruti Swift Dzire VXI,399000,100000.0,Petrol,Manual,3,2013,796,5
4421,Maruti Swift Dzire VDi,325000,198000.0,Diesel,Manual,2,2011,999,5
4422,Maruti Alto K10 VXI,350000,70000.0,Petrol,Manual,1,2019,998,5
4423,Tata Nexon 1.2 Revotron XZ Plus,750000,100000.0,Petrol,Manual,1,2020,2143,5
4424,Maruti Alto 800 CNG LXI,235000,50000.0,Cng,Manual,2,2016,799,5
4425,Hyundai i20 Era 1.2,380000,90000.0,Petrol,Manual,1,2014,1086,5
4426,Honda City 1.5 V MT,275000,120000.0,Petrol,Manual,4,2011,1086,7
4427,Maruti Alto LXi,151000,90000.0,Petrol,Manual,3,2012,998,5
4428,Hyundai Santro AT,100000,68000.0,Petrol,Automatic,2,2002,1599,5
4429,Maruti A-Star Vxi,165000,100000.0,Petrol,Manual,2,2010,998,5
4430,Mercedes-Benz C-Class 220 CDI AT,1200000,68551.0,Diesel,Automatic,1,2013,1248,7
4431,Renault KWID RXT,450000,20000.0,Petrol,Manual,1,2021,1984,5
4432,Hyundai Santro Xing GL Plus,250000,100000.0,Petrol,Manual,2,2014,1197,5
4433,Hyundai Santro Xing GLS,160000,90000.0,Petrol,Manual,3,2008,2446,7
4434,Maruti Wagon R LXI CNG,180000,90000.0,Cng,Manual,2,2010,1061,5
4435,Hyundai Verna 1.6 Xi ABS,200000,100000.0,Petrol,Manual,1,2009,2755,5
4436,Maruti Wagon R VXI BS IV,350000,83000.0,Petrol,Manual,2,2015,1197,5
4437,Maruti Ertiga VDI,450000,120000.0,Diesel,Manual,2,2014,1248,5
4438,Volvo V40 Cross Country D3,1300000,50000.0,Diesel,Automatic,2,2014,1997,5
4439,Hyundai Grand i10 1.2 Kappa Sportz Option,450000,80000.0,Petrol,Manual,3,2018,1197,5
4440,Toyota Qualis FS B1,175000,120000.0,Diesel,Manual,3,2001,1493,5
4441,Maruti Wagon R LX Minor,125000,60000.0,Petrol,Manual,2,2007,1498,4
4442,Toyota Fortuner 2.8 2WD MT BSIV,2701000,114000.0,Diesel,Manual,1,2017,1199,5
4443,Maruti Swift VXI,680000,17000.0,Petrol,Manual,1,2021,1197,8
4444,Maruti Vitara Brezza ZDi Plus Dual Tone,775000,72000.0,Diesel,Manual,1,2016,1498,7
4445,Mahindra Scorpio 1.99 S10,1000000,75000.0,Diesel,Manual,2,2016,1248,5
4446,Hyundai i20 Asta Option CVT,819999,30000.0,Petrol,Automatic,1,2020,2184,5
4447,Hyundai Creta SX Opt Diesel AT,1775000,60000.0,Diesel,Automatic,1,2020,1497,5
4448,Honda Amaze V CVT Diesel BSIV,875000,50000.0,Diesel,Automatic,1,2019,2494,5
4449,Honda Amaze VX CVT,925000,12000.0,Petrol,Automatic,1,2022,1493,5
4450,Maruti Swift VXI Optional,575000,67000.0,Petrol,Manual,1,2017,1197,5
4451,Ford Ecosport 1.5 Diesel Titanium Plus,1050000,50000.0,Diesel,Manual,1,2020,1956,5
4452,Maruti Ciaz ZDi Plus SHVS,675000,97000.0,Diesel,Manual,1,2016,1582,7
4453,Mahindra Thar LX 4-Str Hard Top Diesel AT,1650000,17000.0,Diesel,Automatic,1,2021,1497,5
4454,Mahindra XUV300 W8 Option Diesel,1050000,65000.0,Diesel,Manual,1,2020,1995,5
4455,Toyota Innova 2.5 GX (Diesel) 8 Seater,825000,137000.0,Diesel,Manual,2,2015,1497,5
4456,Mahindra Bolero Power Plus ZLX,750000,48000.0,Diesel,Manual,1,2017,1396,5
4457,Maruti Swift Dzire VXI,675000,13000.0,Petrol,Manual,1,2020,2755,5
4458,MG Hector Sharp Diesel MT,1775000,52000.0,Diesel,Manual,1,2021,1248,5
4459,Hyundai Creta 1.6 CRDi SX Plus,975000,68000.0,Diesel,Manual,2,2017,1493,7
4460,Mahindra XUV300 W8 Option Diesel BSIV,1025000,82000.0,Diesel,Manual,1,2019,1248,5
4461,Renault Koleos 4X4 MT,620000,120000.0,Diesel,Manual,1,2016,1995,7
4462,Honda City EXi,290000,120000.0,Petrol,Manual,2,2008,1493,5
4463,Hyundai i20 Asta Option Diesel,690000,65000.0,Diesel,Manual,1,2017,1582,5
4464,Toyota Fortuner 2.8 4WD AT,3700000,67000.0,Diesel,Automatic,1,2019,2755,5
4465,Maruti Ciaz ZDi Plus SHVS,725000,79000.0,Diesel,Manual,1,2017,1498,5
4466,Hyundai Creta SX Opt Diesel,1850000,9000.0,Diesel,Manual,1,2021,2393,5
4467,Maruti Swift Dzire VDI,730000,64000.0,Diesel,Manual,1,2018,1248,5
4468,BMW X1 sDrive20d Expedition,3200000,18000.0,Diesel,Automatic,1,2020,1396,5
4469,Kia Seltos HTX Plus D,1825000,38000.0,Diesel,Manual,1,2022,1956,5
4470,Hyundai Verna CRDi 1.6 SX,890000,84000.0,Diesel,Manual,1,2018,1582,7
4471,Toyota Fortuner 2.8 2WD AT BSIV,2900000,95000.0,Diesel,Automatic,1,2017,1197,7
4472,Honda Amaze VX i DTEC,790000,51000.0,Diesel,Manual,1,2018,1497,5
4473,Toyota Innova Crysta 2.4 ZX MT BSIV,2100000,90000.0,Diesel,Manual,2,2019,1493,7
4474,Maruti Swift DDiS LDI,600000,65000.0,Diesel,Manual,1,2019,1198,5
4475,Hyundai i20 Asta Option 1.4 CRDi,700000,69000.0,Diesel,Manual,1,2016,3198,5
4476,Tata Harrier XZA Plus Dark Edition AT,2100000,40000.0,Diesel,Automatic,1,2020,1462,5
4477,Hyundai Verna 1.6 CRDI AT SX Option,975000,75000.0,Diesel,Automatic,1,2017,1591,5
4478,Hyundai Grand i10 1.2 Kappa Sportz BSIV,550000,65000.0,Petrol,Manual,1,2018,2198,5
4479,Honda City i-VTEC V,950000,43000.0,Petrol,Manual,1,2019,1956,5
4480,Hyundai Creta SX Opt Diesel,1800000,23000.0,Diesel,Manual,1,2021,796,5
4481,Honda Amaze VX i-VTEC,740000,27000.0,Petrol,Manual,1,2019,1582,7
4482,Ford Endeavour 3.2 Titanium AT 4X4,2350000,86000.0,Diesel,Automatic,1,2016,1196,7
4483,Maruti Ertiga ZXI,1040000,83000.0,Petrol,Manual,1,2019,1197,5
4484,Hyundai Verna 1.6 SX VTVT AT,650000,44000.0,Petrol,Automatic,2,2014,796,5
4485,Ford Endeavour 2.2 Titanium AT 4X2 Sunroof,2750000,110000.0,Diesel,Automatic,1,2018,999,5
4486,Tata Harrier XZA Plus Dark Edition AT,2100000,39000.0,Diesel,Automatic,1,2020,1373,5
4487,Maruti Alto 800 LXI Opt BSIV,365000,18000.0,Petrol,Manual,1,2019,1373,5
4488,Hyundai Creta 1.6 CRDi AT SX Plus,1190000,91000.0,Diesel,Automatic,1,2017,1498,5
4489,Maruti Eeco 5 Seater AC BSIV,358000,104911.0,Petrol,Manual,1,2019,1199,5
4490,Hyundai Grand i10 1.2 Kappa Sportz Option,455000,127509.0,Petrol,Manual,1,2017,1197,5
4491,Maruti Alto 800 LXI,328000,29353.0,Petrol,Manual,1,2019,1451,5
4492,Renault Kiger RXZ Turbo,810000,42859.0,Petrol,Manual,1,2021,1197,5
4493,Maruti Ertiga VXI CNG,652000,106785.0,Cng,Manual,1,2017,1498,5
4494,Maruti Ertiga ZXI,409000,93703.0,Petrol,Manual,4,2013,1299,5
4495,Honda City i DTEC VX,529000,111474.0,Diesel,Manual,2,2015,1086,5
4496,Honda Jazz 1.2 S AT i VTEC,488000,77038.0,Petrol,Automatic,2,2015,1461,5
4497,Maruti Ignis Sigma,483000,13945.0,Petrol,Manual,1,2021,1086,5
4498,MG Hector Sharp DCT,1614999,30106.0,Petrol,Automatic,1,2019,1995,7
4499,Maruti Swift Dzire VXI 1.2,615000,84798.0,Petrol,Manual,1,2020,1197,5
4500,Honda City i DTec VX,680000,92696.0,Diesel,Manual,2,2017,1497,5
4501,Ford Ikon 1.3 Flair,87256,80044.0,Petrol,Manual,1,2009,1197,5
4502,Hyundai Santro Xing GL Plus,239000,51974.0,Petrol,Manual,1,2014,1197,5
4503,Renault Fluence Diesel E4,363000,152000.0,Diesel,Manual,2,2013,2179,5
4504,Hyundai Santro Xing GLS,184000,84508.0,Petrol,Manual,3,2014,796,5
4505,BMW X1 sDrive20d,1050000,100265.0,Diesel,Automatic,2,2014,1086,5
4506,Hyundai i20 1.2 Asta,568000,69475.0,Petrol,Manual,2,2018,1582,5
4507,Honda City i VTEC CVT VX,657000,79165.0,Petrol,Automatic,2,2015,1199,5
4508,Toyota Etios Liva G,214000,138094.0,Petrol,Manual,2,2011,799,5
4509,Hyundai i20 1.2 Magna Executive,518000,43993.0,Petrol,Manual,2,2018,998,5
4510,Mahindra XUV500 W8 2WD,491000,77494.0,Diesel,Manual,2,2012,1461,5
4511,Maruti Alto 800 LXI,299000,33880.0,Petrol,Manual,1,2019,1956,5
4512,Hyundai i10 Magna 1.1L,223000,98223.0,Petrol,Manual,2,2012,1198,5
4513,Hyundai Verna 1.6 SX,416000,90387.0,Diesel,Manual,1,2012,998,5
4514,Tata Tiago 1.2 Revotron XZ,404000,80176.0,Petrol,Manual,1,2018,998,5
4515,Renault KWID RXL,237000,72685.0,Petrol,Manual,1,2016,1582,7
4516,Maruti Wagon R LXI BS IV,239000,42090.0,Petrol,Manual,1,2013,999,5
4517,Renault Duster 110PS Diesel RxL,350000,111332.0,Diesel,Manual,2,2013,1086,5
4518,MG Hector Sharp Diesel MT BSIV,1568000,32744.0,Diesel,Manual,2,2019,1193,5
4519,Nissan Micra XL,206999,47910.0,Petrol,Manual,3,2011,1248,5
4520,Maruti Wagon R VXI BS IV,273000,98466.0,Petrol,Manual,1,2014,2494,5
4521,Maruti Wagon R VXI BS IV,166000,81929.0,Petrol,Manual,3,2011,1197,5
4522,Hyundai Verna 1.6 SX,381000,56538.0,Diesel,Manual,2,2011,1197,5
4523,Renault KWID 1.0 RXL,269000,61432.0,Petrol,Manual,1,2018,1461,5
4524,Hyundai Santro Xing GL Plus,174000,87733.0,Petrol,Manual,3,2012,1086,5
4525,Tata Zest Revotron 1.2T XMS,241000,112991.0,Petrol,Manual,3,2015,1368,5
4526,Maruti Swift Dzire VDI,298000,124628.0,Diesel,Manual,2,2012,999,5
4527,Toyota Innova 2.5 VX (Diesel) 7 Seater,957000,83233.0,Diesel,Manual,1,2015,998,5
4528,Maruti Ignis 1.2 Zeta BSIV,483000,73140.0,Petrol,Manual,1,2017,1248,5
4529,Hyundai i20 1.2 Magna Opt,244000,111437.0,Petrol,Manual,2,2012,1197,5
4530,Nissan Sunny Diesel XV,258000,174529.0,Diesel,Manual,2,2013,1197,5
4531,Hyundai i10 Era,174000,78755.0,Petrol,Manual,4,2011,1086,5
4532,Hyundai Verna VTVT 1.4 E,675000,35336.0,Petrol,Manual,1,2018,1248,5
4533,Renault KWID Climber 1.0 AMT,429000,11755.0,Petrol,Automatic,1,2019,1798,5
4534,Maruti Wagon R LXI BS IV,134000,95891.0,Petrol,Manual,3,2010,1497,5
4535,Maruti Baleno 1.3 Zeta,599000,76502.0,Diesel,Manual,2,2018,2143,5
4536,Maruti Swift Dzire VXI,658000,29526.0,Petrol,Manual,2,2021,1198,5
4537,Hyundai i20 Magna,277000,59650.0,Petrol,Manual,2,2012,796,5
4538,Hyundai Getz 1.1 GVS,95157,122236.0,Petrol,Manual,5,2009,1495,5
4539,Maruti SX4 S Cross Zeta DDiS 200 SH,758000,44641.0,Diesel,Manual,1,2018,1197,5
4540,Skoda Superb Elegance 1.8 TSI AT,308000,77613.0,Petrol,Automatic,3,2010,1956,5
4541,Honda City i VTEC CVT VX,683000,61687.0,Petrol,Automatic,2,2015,1399,5
4542,Mercedes-Benz CLA 200 CDI Sport,1636000,144496.0,Diesel,Automatic,1,2016,1497,5
4543,Honda Brio EX MT,211000,149636.0,Petrol,Manual,3,2013,1197,5
4544,Maruti Alto 800 LXI,199000,95489.0,Petrol,Manual,1,2015,1061,5
4545,Hyundai Accent Executive,138000,155835.0,Petrol,Manual,4,2011,1198,5
4546,Maruti Swift VXI,548000,51371.0,Petrol,Manual,1,2019,799,5
4547,Jeep Compass 2.0 Limited 4X4,1287000,57400.0,Diesel,Manual,1,2018,1368,7
4548,Ford Figo Diesel Titanium,156000,146439.0,Diesel,Manual,1,2011,2400,5
4549,Honda City 1.5 V MT,401000,69733.0,Petrol,Manual,1,2011,1461,5
4550,Hyundai Xcent Prime T Plus CNG,419000,92124.0,Cng,Manual,2,2018,1197,5
4551,Maruti Wagon R LXI Minor,90698,85191.0,Petrol,Manual,3,2008,1120,5
4552,Volkswagen Polo 1.2 MPI Highline,297000,157151.0,Petrol,Manual,2,2014,1248,5
4553,Renault KWID RXT Optional,335000,28691.0,Petrol,Manual,1,2018,1591,5
4554,Fiat Linea T Jet Active,120000,81350.0,Petrol,Manual,3,2011,1998,5
4555,Volvo XC60 D5 Summum,1556000,126553.0,Diesel,Automatic,1,2013,999,7
4556,Nissan Terrano XL Plus 85 PS,416000,86019.0,Diesel,Manual,2,2014,1196,5
4557,Maruti Swift VXI,568000,22511.0,Petrol,Manual,1,2020,1199,7
4558,Hyundai Grand i10 CRDi Sportz,424000,61893.0,Diesel,Manual,2,2017,2499,5
4559,Maruti Ertiga ZDI,555000,114892.0,Diesel,Manual,2,2015,2143,5
4560,Hyundai Verna VTVT 1.6 SX,771000,50720.0,Petrol,Manual,1,2019,1248,5
4561,BMW 2 Series 220i M Sport,4000000,18000.0,Petrol,Automatic,1,2021,1199,7
4562,Skoda Kushaq 1.0 TSI Style 6 Airbags AT,1675000,16000.0,Petrol,Automatic,1,2022,2179,5
4563,Maruti Eeco 5 Seater AC 2020-2022,415000,80000.0,Petrol,Manual,2,2020,1396,5
4564,Honda WR-V i-VTEC VX,900000,17000.0,Petrol,Manual,1,2019,1248,5
4565,Lexus NX 300h,4200000,111000.0,Petrol,Automatic,1,2018,1186,5
4566,Mercedes-Benz M-Class ML 250 CDI,2850000,38000.0,Diesel,Automatic,2,2015,1498,5
4567,Maruti Ertiga SHVS VDI,771000,71000.0,Diesel,Manual,1,2017,1197,5
4568,Mahindra XUV500 W8 AWD,590000,77000.0,Diesel,Manual,1,2013,1499,5
4569,Hyundai i20 1.4 Asta Option,711000,68000.0,Diesel,Manual,1,2017,1172,5
4570,Maruti Swift Dzire VDi,229999,110000.0,Diesel,Manual,2,2010,1968,5
4571,Hyundai Xcent 1.2 CRDi SX,550000,65000.0,Diesel,Manual,1,2018,995,5
4572,Honda BR-V i-DTEC V MT,750000,77000.0,Diesel,Manual,2,2017,1086,5
4573,Hyundai Grand i10 Asta Option,450000,60000.0,Petrol,Manual,1,2015,1498,5
4574,Tata Tiago XTA AMT,610000,2640.0,Petrol,Automatic,1,2002,1298,5
4575,Ford Fiesta Petrol Titanium,229999,60000.0,Petrol,Manual,3,2011,1493,5
4576,Fiat Punto 1.2 Active,160000,80000.0,Petrol,Manual,1,2014,1197,5
4577,Skoda Octavia 2.0 TDI AT Style Plus,930000,120000.0,Diesel,Automatic,3,2016,1341,5
4578,Chevrolet Spark 1.0 LT,56000,80000.0,Petrol,Manual,2,2009,1497,5
4579,Hyundai Santro Xing XE,100000,25000.0,Petrol,Manual,1,2007,1353,5
4580,Honda Amaze SX i-DTEC,320000,90000.0,Diesel,Manual,2,2014,1120,5
4581,Maruti Swift 1.3 LXI,215000,30130.0,Petrol,Manual,2,2006,1248,7
4582,Hyundai Verna SX Opt AT Diesel,1550000,32000.0,Diesel,Automatic,1,2021,1995,5
4583,Maruti Swift VXI,675000,13000.0,Petrol,Manual,1,2022,1199,5
4584,Hyundai Getz GLS,110000,40000.0,Petrol,Manual,2,2005,799,5
4585,Hyundai Creta SX Opt IVT,1550000,20000.0,Petrol,Automatic,1,2021,1298,5
4586,Kia Seltos GTX Plus DCT,1651000,16000.0,Petrol,Automatic,1,2021,2179,5
4587,Hyundai Grand i10 CRDi Magna,370000,60000.0,Diesel,Manual,2,2014,1461,5
4588,Maruti Swift Dzire ZDi,250000,120000.0,Diesel,Manual,3,2010,1086,5
4589,BMW X1 sDrive20d,740000,120000.0,Diesel,Automatic,2,2012,1193,5
4590,Skoda Fabia 1.2L Diesel Elegance,210000,70000.0,Diesel,Manual,2,2012,1196,5
4591,Datsun RediGO T Option,180000,40000.0,Petrol,Manual,1,2017,1495,5
4592,Maruti Swift Dzire VXi,300000,120000.0,Petrol,Manual,2,2010,1498,7
4593,Tata Hexa XTA,1051000,90000.0,Diesel,Automatic,1,2017,1598,5
4594,Nissan Micra Diesel XV,195000,90000.0,Diesel,Manual,1,2011,1198,5
4595,Hyundai Santro Xing XG AT eRLX Euro II,100000,110000.0,Petrol,Automatic,3,2006,1197,5
4596,Tata Zest Revotron 1.2T XM,280000,110000.0,Petrol,Manual,2,2015,1586,7
4597,Maruti Eeco 5 Seater Standard BSIV,225000,89511.0,Petrol,Manual,1,2011,1493,4
4598,Hyundai Accent Executive CNG,150000,120000.0,Cng,Manual,2,2012,1248,5
4599,Skoda Rapid 1.5 TDI AT Style Plus,600000,70000.0,Diesel,Automatic,2,2016,1197,5
4600,Skoda Rapid 1.6 MPI AT Elegance Black Package,390000,90000.0,Petrol,Automatic,2,2014,1086,5
4601,Honda Brio EX MT,300000,50000.0,Petrol,Manual,1,2013,1248,5
4602,Maruti Ritz LXI,160000,132000.0,Petrol,Manual,2,2011,624,5
4603,Maruti SX4 Vxi BSIII,175000,80000.0,Petrol,Manual,3,2008,1198,5
4604,Mahindra Bolero Neo N10,1019999,30000.0,Diesel,Manual,1,2021,796,5
4605,Maruti Swift RS VDI,400000,100000.0,Diesel,Manual,1,2014,1461,5
4606,Hyundai Grand i10 1.2 Kappa Magna BSIV,535000,15000.0,Petrol,Manual,1,2019,1798,5
4607,Hyundai Santro Xing GL Plus,220000,120000.0,Petrol,Manual,2,2015,1582,5
4608,Maruti Ertiga VDI,400000,120000.0,Diesel,Manual,3,2013,1493,5
4609,Tata Nano Lx,35000,50000.0,Petrol,Manual,2,2011,1390,5
4610,Honda Amaze SX i-VTEC,440000,70000.0,Petrol,Manual,2,2014,2354,5
4611,Maruti Alto 800 LXI,260000,35000.0,Petrol,Manual,1,2016,1598,5
4612,Nissan Terrano XL Plus 85 PS,500000,70000.0,Diesel,Manual,1,2015,1590,5
4613,Skoda Superb 1.8 TSI,250000,80000.0,Petrol,Automatic,1,2009,1995,5
4614,Hyundai Creta 1.6 CRDi SX Option,900000,120000.0,Diesel,Manual,1,2016,1197,5
4615,Hyundai Verna CRDi,190000,100000.0,Diesel,Manual,2,2008,1590,5
4616,Mahindra Renault Logan 1.4 GLX,100000,90000.0,Petrol,Manual,3,2008,1582,5
4617,Honda Accord 2.4 A/T,509999,100000.0,Petrol,Automatic,1,2012,814,5
4618,Volkswagen Vento Diesel Comfortline,190000,110000.0,Diesel,Manual,3,2011,936,5
4619,Maruti Baleno LXI - BSIII,130000,90000.0,Petrol,Manual,2,2006,1196,5
4620,BMW X1 sDrive 20d xLine,2100000,50000.0,Diesel,Automatic,3,2016,1248,5
4621,Hyundai Grand i10 Magna,355000,90000.0,Petrol,Manual,2,2017,998,7
4622,Maruti Baleno LXI,130000,90000.0,Petrol,Manual,2,2006,1582,5
4623,Hyundai Verna 1.6 SX CRDI (O) AT,549000,88777.0,Diesel,Automatic,2,2015,1461,5
4624,Hyundai EON Sportz,183000,65239.0,Petrol,Manual,2,2012,1248,5
4625,Chevrolet Beat Diesel LS,152000,88741.0,Diesel,Manual,2,2014,1497,5
4626,Maruti Eeco 5 Seater AC BSIV,315000,58017.0,Petrol,Manual,1,2016,2179,5
4627,Maruti Ciaz VDi Plus SHVS,513999,70076.0,Diesel,Manual,3,2016,995,5
4628,Maruti Alto K10 VXI,336000,55202.0,Petrol,Manual,1,2018,1196,7
4629,Hyundai Verna 1.6 CRDi EX MT,344000,99681.0,Diesel,Manual,2,2012,999,5
4630,Renault Duster 110PS Diesel RxZ,396000,88189.0,Diesel,Manual,2,2013,1248,5
4631,Tata Indica Quadrajet LS,84602,273257.0,Diesel,Manual,4,2011,1086,5
4632,Honda City i VTEC V,509000,104062.0,Petrol,Manual,2,2014,1199,5
4633,Mahindra XUV500 W8 2WD,581000,103448.0,Diesel,Manual,2,2014,2179,5
4634,Chevrolet Spark 1.0 LS,134000,73672.0,Petrol,Manual,2,2013,1497,5
4635,Maruti Eeco 5 Seater AC BSIV,315000,93009.0,Petrol,Manual,1,2017,1498,5
4636,Renault Kiger RXT,749000,13244.0,Petrol,Manual,1,2021,999,5
4637,Maruti Swift Dzire VDi,233000,128999.0,Diesel,Manual,2,2010,1598,5
4638,Hyundai i10 Magna 1.1,165000,75722.0,Petrol,Manual,3,2010,1496,5
4639,Honda Jazz VX CVT,623000,94834.0,Petrol,Automatic,1,2018,1499,5
4640,Mahindra XUV500 AT W10 FWD,991000,93453.0,Diesel,Automatic,2,2017,1582,5
4641,Honda City i-VTEC VX,921000,26352.0,Petrol,Manual,1,2018,1197,5
4642,Volkswagen Vento 1.5 TDI Highline AT,492000,80746.0,Diesel,Automatic,3,2016,1497,5
4643,Nissan Magnite XL,527000,5973.0,Petrol,Manual,1,2021,1199,5
4644,Volkswagen Vento Diesel Highline,227000,118137.0,Diesel,Manual,3,2011,1498,5
4645,Toyota Etios G,268000,85560.0,Petrol,Manual,1,2011,1497,7
4646,Ford Figo 1.5P Titanium AT,411000,69693.0,Petrol,Automatic,2,2016,1197,5
4647,Hyundai Creta 1.6 CRDi SX Option,814000,91879.0,Diesel,Manual,2,2016,1197,5
4648,Hyundai i20 Sportz Petrol,202000,125403.0,Petrol,Manual,3,2010,1497,5
4649,Honda City i VTEC VX,638000,71434.0,Petrol,Manual,1,2016,1582,5
4650,Tata Tiago 1.2 Revotron XZ,352000,52328.0,Petrol,Manual,2,2016,2179,5
4651,Honda Amaze S i-Dtech,371000,65027.0,Diesel,Manual,2,2014,1199,5
4652,Tata Altroz XE Diesel,707000,4553.0,Diesel,Manual,1,2022,1598,5
4653,Hyundai Grand i10 Sportz,385000,50185.0,Petrol,Manual,1,2015,1497,5
4654,Hyundai i20 Petrol CVT Asta,682000,48953.0,Petrol,Automatic,2,2018,1197,5
4655,Honda City 1.5 S MT,326000,161875.0,Petrol,Manual,1,2011,1498,5
4656,Hyundai Creta 1.6 CRDi SX,828999,101585.0,Diesel,Manual,1,2016,1396,5
4657,Mahindra Scorpio S5,1236000,27924.0,Diesel,Manual,1,2020,1950,5
4658,Volkswagen Polo Diesel Comfortline 1.2L,279000,77863.0,Diesel,Manual,2,2013,1498,5
4659,Skoda Rapid 1.6 TDI Ambition,275000,140141.0,Diesel,Manual,1,2012,796,7
4660,Honda City 1.5 S MT,289000,116442.0,Petrol,Manual,1,2009,1197,5
4661,Hyundai i20 Magna 1.2,430999,46329.0,Petrol,Manual,1,2015,1197,5
4662,Skoda Rapid 1.5 TDI Elegance,434999,97702.0,Diesel,Manual,2,2015,1197,5
4663,Hyundai i20 Sportz 1.4 CRDi,388000,84533.0,Diesel,Manual,2,2015,1197,5
4664,Mercedes-Benz E-Class Exclusive E 220 d BSIV,4097999,115372.0,Diesel,Automatic,1,2018,1248,5
4665,Volkswagen Vento 1.5 TDI Highline AT,551000,79715.0,Diesel,Automatic,2,2016,1598,7
4666,Maruti Alto 800 LXI,146000,269930.0,Petrol,Manual,1,2014,814,5
4667,Hyundai i10 Magna,256999,84561.0,Petrol,Manual,2,2013,1199,5
4668,Maruti Swift Dzire VXI,398000,94479.0,Petrol,Manual,2,2015,1248,5
4669,Hyundai i20 Sportz 1.2,371000,65723.0,Petrol,Manual,1,2014,1599,5
4670,Hyundai i20 1.2 Asta Option,588000,120707.0,Petrol,Manual,1,2018,1248,5
4671,Maruti Ertiga SHVS VDI,627000,95873.0,Diesel,Manual,2,2016,1197,5
4672,Volkswagen Vento Diesel Highline,231000,98439.0,Diesel,Manual,3,2011,1086,5
4673,Hyundai EON Magna Optional,160000,80310.0,Petrol,Manual,1,2011,1248,5
4674,Volkswagen Polo 1.2 MPI Comfortline,454000,23677.0,Petrol,Manual,1,2016,1197,5
4675,Maruti Swift Dzire VDI,528000,136782.0,Diesel,Manual,1,2017,1196,5
4676,Hyundai Verna Transform Xi,280000,76491.0,Petrol,Manual,1,2010,1197,5
4677,Maruti Ertiga SHVS ZDI Plus,775000,45991.0,Diesel,Manual,1,2017,1197,5
4678,Hyundai Grand i10 1.2 Kappa Magna BSIV,496000,13481.0,Petrol,Manual,1,2019,998,5
4679,Hyundai Santro Xing GLS,128000,77414.0,Petrol,Manual,3,2009,1186,7
4680,Maruti Swift Dzire VDI,420000,48182.0,Diesel,Manual,1,2014,1248,5
4681,Hyundai i10 Magna 1.2,199000,42262.0,Petrol,Manual,1,2010,998,5
4682,Maruti Eeco 5 Seater AC BSIV,193000,126761.0,Petrol,Manual,2,2013,1498,5
4683,Maruti Swift Dzire VXI,318000,84080.0,Petrol,Manual,2,2013,1120,5
4684,Hyundai i10 Sportz,217000,55961.0,Petrol,Manual,3,2011,1997,5
4685,Maruti Wagon R VXI,500000,46567.0,Petrol,Manual,1,2020,1197,5
4686,Hyundai Xcent 1.2 CRDi SX,625000,42000.0,Diesel,Manual,1,2018,0,5
4687,Maruti Ciaz ZDi,611000,79000.0,Diesel,Manual,1,2015,1461,7
4688,Maruti Wagon R LXI BS IV,311000,114478.0,Petrol,Manual,1,2017,1422,5
4689,Honda WR-V i-DTEC VX,713000,104931.0,Diesel,Manual,1,2018,1197,5
4690,Hyundai Grand i10 CRDi Magna,368000,63467.0,Diesel,Manual,1,2015,1498,5
4691,Mahindra Scorpio 1.99 S10,1000000,75000.0,Diesel,Manual,2,2016,1197,5
4692,Hyundai i20 Asta Option CVT,819999,30000.0,Petrol,Automatic,1,2020,2179,5
4693,Tata Nexon EV Prime XZ Plus Dark Edition,1339000,8397.0,Electric,Automatic,1,2022,1186,5
4694,Renault Duster 85PS Diesel RxL Optional,407000,137286.0,Diesel,Manual,1,2014,1499,5
4695,Skoda Fabia 1.4 TDI Ambiente,115999,105768.0,Diesel,Manual,3,2010,1120,5
4696,Hyundai i20 Sportz Plus,675000,48000.0,Petrol,Manual,1,2019,1498,5
4697,Volkswagen Vento 1.5 TDI Highline AT,850000,74088.0,Diesel,Automatic,1,2016,1598,5
4698,Maruti Eeco 5 Seater AC,535000,38000.0,Petrol,Manual,1,2019,1497,5
4699,Mahindra XUV500 W10 2WD,850000,66000.0,Diesel,Manual,1,2015,1498,5
4700,Hyundai Grand i10 1.2 CRDi Sportz,495000,52000.0,Diesel,Manual,1,2018,1196,5
4701,Ford Aspire Titanium Plus Diesel,450000,54000.0,Diesel,Manual,1,2015,1197,5
4702,Hyundai Grand i10 CRDi Magna,450000,54000.0,Diesel,Manual,1,2016,998,5
4703,Volkswagen Vento 1.5 TDI Highline Plus,875000,55000.0,Diesel,Manual,1,2017,1461,5
4704,Volkswagen Vento Diesel Highline,495000,68000.0,Diesel,Manual,1,2014,2354,5
4705,Ford Ecosport 1.5 Petrol Ambiente BSIV,573000,26339.0,Petrol,Manual,3,2018,1248,8
